tig00000001	NZ_CP012430.1	98.600	6716	87	6	904580	911292	1574363	1581074	0.0	11875
tig00000001	NZ_CP012430.1	96.554	7052	241	2	860785	867834	720780	713729	0.0	11675
tig00000001	NZ_CP012430.1	99.464	6339	32	2	2548638	2554975	477814	484151	0.0	11516
tig00000001	NZ_CP012430.1	99.902	6117	0	6	341	6455	1552170	1546058	0.0	11258
tig00000001	NZ_CP012430.1	97.435	6588	153	13	19517	26094	1534550	1527969	0.0	11215
tig00000001	NZ_CP012430.1	99.354	6041	38	1	1620537	1626576	2232935	2226895	0.0	10938
tig00000001	NZ_CP012430.1	99.966	5927	2	0	1278177	1284103	2604824	2598898	0.0	10935
tig00000001	NZ_CP012430.1	99.636	5777	21	0	2641975	2647751	584425	590201	0.0	10552
tig00000001	NZ_CP012430.1	99.743	5450	12	2	1393512	1398960	1966130	1971578	0.0	9985
tig00000001	NZ_CP012430.1	99.688	5457	14	3	2355148	2360602	2483864	2489319	0.0	9980
tig00000001	NZ_CP012430.1	99.706	5449	14	2	1818944	1824391	2483863	2489310	0.0	9973
tig00000001	NZ_CP012430.1	99.889	5418	5	1	1067069	1072485	3117127	3111710	0.0	9971
tig00000001	NZ_CP012430.1	99.634	5458	17	3	1393503	1398959	3117136	3111681	0.0	9965
tig00000001	NZ_CP012430.1	99.597	5463	17	5	2355134	2360593	1971590	1966130	0.0	9961
tig00000001	NZ_CP012430.1	96.572	6010	205	1	882718	888727	702041	696033	0.0	9956
tig00000001	NZ_CP012430.1	99.561	5464	20	4	1067025	1072485	1966086	1971548	0.0	9954
tig00000001	NZ_CP012430.1	99.542	5463	21	4	1818974	1824435	2838952	2844411	0.0	9947
tig00000001	NZ_CP012430.1	99.542	5462	22	3	1818932	1824391	3111667	3117127	0.0	9945
tig00000001	NZ_CP012430.1	99.524	5465	17	9	2355132	2360593	2838909	2844367	0.0	9939
tig00000001	NZ_CP012430.1	99.742	5418	12	2	1067069	1072485	2489310	2483894	0.0	9926
tig00000001	NZ_CP012430.1	99.649	5419	15	4	1393512	1398929	2844367	2838952	0.0	9899
tig00000001	NZ_CP012430.1	94.014	6498	383	4	2695803	2702295	2597712	2591216	0.0	9840
tig00000001	NZ_CP012430.1	99.848	5278	6	2	776172	781449	2739002	2733727	0.0	9701
tig00000001	NZ_CP012430.1	99.773	5278	10	2	1163158	1168434	799522	794246	0.0	9679
tig00000001	NZ_CP012430.1	99.708	5137	15	0	2543511	2548647	471178	476314	0.0	9404
tig00000001	NZ_CP012430.1	95.154	5923	281	5	2620043	2625963	562481	568399	0.0	9343
tig00000001	NZ_CP012430.1	96.496	5594	157	31	2200315	2205891	671577	677148	0.0	9208
tig00000001	NZ_CP012430.1	96.252	5470	199	2	1670002	1675471	172597	178060	0.0	8961
tig00000001	NZ_CP012430.1	99.977	4342	1	0	460876	465217	1122918	1118577	0.0	8013
tig00000001	NZ_CP012430.1	99.687	4152	9	2	2747977	2752124	1565478	1561327	0.0	7592
tig00000001	NZ_CP012430.1	99.586	4102	5	3	1392806	1396907	2739687	2735598	0.0	7470
tig00000001	NZ_CP012430.1	99.537	4102	7	3	1162473	1166562	2490016	2485915	0.0	7459
tig00000001	NZ_CP012430.1	99.827	4045	5	2	2659662	2663704	604635	608679	0.0	7430
tig00000001	NZ_CP012430.1	98.348	4177	69	0	2588925	2593101	523639	527815	0.0	7332
tig00000001	NZ_CP012430.1	99.379	4023	25	0	1651192	1655214	2207314	2203292	0.0	7291
tig00000001	NZ_CP012430.1	99.468	3944	21	0	1655207	1659150	2203202	2199259	0.0	7167
tig00000001	NZ_CP012430.1	99.050	3893	25	7	26414	30304	1527649	1523767	0.0	6974
tig00000001	NZ_CP012430.1	99.973	3741	0	1	2756238	2759977	1560081	1556341	0.0	6902
tig00000001	NZ_CP012430.1	88.408	5547	629	11	2687279	2692817	2604438	2598898	0.0	6669
tig00000001	NZ_CP012430.1	99.589	3646	13	2	1311792	1315437	2572662	2569019	0.0	6649
tig00000001	NZ_CP012430.1	99.799	3480	7	0	2357198	2360677	796118	799597	0.0	6388
tig00000001	NZ_CP012430.1	99.799	3480	7	0	776097	779576	3117211	3113732	0.0	6388
tig00000001	NZ_CP012430.1	99.824	3405	6	0	2357198	2360602	2735598	2739002	0.0	6255
tig00000001	NZ_CP012430.1	99.912	3396	3	0	1067069	1070464	2738993	2735598	0.0	6255
tig00000001	NZ_CP012430.1	99.853	3396	5	0	1820996	1824391	2735598	2738993	0.0	6244
tig00000001	NZ_CP012430.1	99.765	3405	8	0	1163158	1166562	3117136	3113732	0.0	6244
tig00000001	NZ_CP012430.1	99.736	3405	9	0	1393503	1396907	799522	796118	0.0	6239
tig00000001	NZ_CP012430.1	99.823	3396	6	0	1067069	1070464	799513	796118	0.0	6239
tig00000001	NZ_CP012430.1	99.736	3405	9	0	776172	779576	2489319	2485915	0.0	6239
tig00000001	NZ_CP012430.1	99.823	3396	5	1	1163167	1166562	2844367	2840973	0.0	6237
tig00000001	NZ_CP012430.1	99.794	3396	7	0	1163167	1166562	1966130	1969525	0.0	6233
tig00000001	NZ_CP012430.1	99.794	3396	6	1	776181	779576	2844367	2840973	0.0	6231
tig00000001	NZ_CP012430.1	99.764	3396	8	0	1820996	1824391	796118	799513	0.0	6228
tig00000001	NZ_CP012430.1	99.764	3396	8	0	776181	779576	1966130	1969525	0.0	6228
tig00000001	NZ_CP012430.1	94.572	4016	211	7	35489	39500	1607821	1603809	0.0	6202
tig00000001	NZ_CP012430.1	99.005	3418	32	2	1715002	1718417	2080096	2076679	0.0	6122
tig00000001	NZ_CP012430.1	98.712	3339	43	0	2170179	2173517	634763	638101	0.0	5928
tig00000001	NZ_CP012430.1	96.483	3440	120	1	1943813	1947251	50892	47453	0.0	5681
tig00000001	NZ_CP012430.1	99.439	3028	17	0	1628255	1631282	2226899	2223872	0.0	5498
tig00000001	NZ_CP012430.1	99.932	2952	2	0	2667269	2670220	612946	615897	0.0	5441
tig00000001	NZ_CP012430.1	99.510	2859	14	0	1540579	1543437	2321324	2318466	0.0	5203
tig00000001	NZ_CP012430.1	98.339	2950	46	3	1291016	1293964	2184010	2181063	0.0	5173
tig00000001	NZ_CP012430.1	98.237	2950	49	3	2698813	2701761	2184010	2181063	0.0	5156
tig00000001	NZ_CP012430.1	99.962	2656	1	0	797503	800158	779714	777059	0.0	4900
tig00000001	NZ_CP012430.1	99.734	2635	2	5	2759970	2762600	1554826	1552193	0.0	4822
tig00000001	NZ_CP012430.1	98.031	2742	48	1	1310060	1312795	2575408	2572667	0.0	4759
tig00000001	NZ_CP012430.1	99.152	2594	19	1	1710542	1713135	2082808	2080218	0.0	4665
tig00000001	NZ_CP012430.1	92.657	3214	215	20	2616844	2620048	557867	561068	0.0	4608
tig00000001	NZ_CP012430.1	99.832	2381	4	0	934436	936816	1599932	1602312	0.0	4375
tig00000001	NZ_CP012430.1	100.000	2346	0	0	858441	860786	2693600	2691255	0.0	4333
tig00000001	NZ_CP012430.1	100.000	2346	0	0	858441	860786	3117401	3119746	0.0	4333
tig00000001	NZ_CP012430.1	100.000	2345	0	0	858441	860785	611341	608997	0.0	4331
tig00000001	NZ_CP012430.1	99.915	2349	2	0	858437	860785	1191826	1189478	0.0	4327
tig00000001	NZ_CP012430.1	99.830	2355	3	1	858431	860785	112637	110284	0.0	4325
tig00000001	NZ_CP012430.1	99.915	2345	2	0	2734126	2736470	1189478	1191822	0.0	4320
tig00000001	NZ_CP012430.1	99.872	2346	3	0	2734125	2736470	2691255	2693600	0.0	4316
tig00000001	NZ_CP012430.1	99.872	2346	3	0	2734125	2736470	3119746	3117401	0.0	4316
tig00000001	NZ_CP012430.1	99.872	2345	3	0	2734126	2736470	608997	611341	0.0	4314
tig00000001	NZ_CP012430.1	99.660	2356	8	0	801661	804016	777067	774712	0.0	4307
tig00000001	NZ_CP012430.1	99.787	2345	4	1	2734126	2736470	110284	112627	0.0	4301
tig00000001	NZ_CP012430.1	99.219	2306	18	0	2574864	2577169	503921	506226	0.0	4159
tig00000001	NZ_CP012430.1	94.361	2607	146	1	35489	38094	635495	638101	0.0	3999
tig00000001	NZ_CP012430.1	98.919	2221	23	1	1704911	1707131	2129705	2127486	0.0	3967
tig00000001	NZ_CP012430.1	99.562	2054	8	1	1166665	1168718	3113726	3111674	0.0	3742
tig00000001	NZ_CP012430.1	99.416	2054	9	3	2355141	2357192	2733443	2735495	0.0	3723
tig00000001	NZ_CP012430.1	98.572	2101	25	5	1166665	1168765	2485909	2483814	0.0	3709
tig00000001	NZ_CP012430.1	98.430	2102	26	7	1396913	1399009	2735495	2733396	0.0	3692
tig00000001	NZ_CP012430.1	99.360	2030	10	3	1166665	1168694	2840967	2838941	0.0	3674
tig00000001	NZ_CP012430.1	98.647	2070	23	5	1166665	1168731	1969531	1971598	0.0	3663
tig00000001	NZ_CP012430.1	99.356	2018	9	4	1070470	1072485	2735495	2733480	0.0	3651
tig00000001	NZ_CP012430.1	98.408	2073	26	7	1818921	1820990	2733427	2735495	0.0	3639
tig00000001	NZ_CP012430.1	90.248	2707	262	2	2705198	2707903	2591143	2588438	0.0	3535
tig00000001	NZ_CP012430.1	96.314	2116	76	2	64561	66675	598628	600742	0.0	3474
tig00000001	NZ_CP012430.1	99.471	1889	10	0	1618656	1620544	2236338	2234450	0.0	3434
tig00000001	NZ_CP012430.1	100.000	1798	0	0	2660853	2662650	826956	828753	0.0	3321
tig00000001	NZ_CP012430.1	99.945	1802	0	1	750164	751965	846517	844717	0.0	3321
tig00000001	NZ_CP012430.1	99.944	1801	1	0	2660854	2662654	844721	846521	0.0	3321
tig00000001	NZ_CP012430.1	99.944	1798	1	0	2660855	2662652	163117	161320	0.0	3315
tig00000001	NZ_CP012430.1	99.944	1798	1	0	750164	751961	607625	605828	0.0	3315
tig00000001	NZ_CP012430.1	99.944	1798	1	0	2322289	2324086	1320365	1318568	0.0	3315
tig00000001	NZ_CP012430.1	99.834	1803	3	0	750155	751957	231269	229467	0.0	3314
tig00000001	NZ_CP012430.1	100.000	1794	0	0	2322290	2324083	826960	828753	0.0	3314
tig00000001	NZ_CP012430.1	100.000	1794	0	0	2322290	2324083	844724	846517	0.0	3314
tig00000001	NZ_CP012430.1	99.944	1796	1	0	750164	751959	161322	163117	0.0	3312
tig00000001	NZ_CP012430.1	99.944	1795	1	0	2322289	2324083	229466	231260	0.0	3310
tig00000001	NZ_CP012430.1	99.723	1808	3	2	2660859	2662666	1486979	1485174	0.0	3310
tig00000001	NZ_CP012430.1	99.889	1797	2	0	2322290	2324086	163115	161319	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	2660857	2662650	229467	231260	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	2322290	2324083	605832	607625	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	267128	268921	826960	828753	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	267128	268921	844724	846517	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	2660857	2662650	1320364	1318571	0.0	3308
tig00000001	NZ_CP012430.1	99.944	1794	1	0	750164	751957	1318571	1320364	0.0	3308
tig00000001	NZ_CP012430.1	99.723	1806	4	1	267128	268932	163115	161310	0.0	3306
tig00000001	NZ_CP012430.1	99.944	1793	1	0	750163	751955	1485187	1486979	0.0	3306
tig00000001	NZ_CP012430.1	99.889	1795	2	0	267127	268921	229466	231260	0.0	3304
tig00000001	NZ_CP012430.1	99.944	1792	1	0	2322292	2324083	1486979	1485188	0.0	3304
tig00000001	NZ_CP012430.1	99.889	1794	2	0	267128	268921	605832	607625	0.0	3302
tig00000001	NZ_CP012430.1	99.833	1796	3	0	267126	268921	1486983	1485188	0.0	3301
tig00000001	NZ_CP012430.1	90.684	2469	219	10	879181	881643	704506	702043	0.0	3275
tig00000001	NZ_CP012430.1	99.887	1771	1	1	1396913	1398683	796015	794246	0.0	3258
tig00000001	NZ_CP012430.1	99.887	1771	1	1	779679	781449	2485909	2484140	0.0	3258
tig00000001	NZ_CP012430.1	99.831	1772	2	1	779679	781449	1969531	1971302	0.0	3254
tig00000001	NZ_CP012430.1	99.831	1771	2	1	779679	781449	3113726	3111957	0.0	3253
tig00000001	NZ_CP012430.1	99.774	1771	3	1	779679	781449	2840967	2839198	0.0	3247
tig00000001	NZ_CP012430.1	99.774	1771	1	3	2355424	2357192	794246	796015	0.0	3245
tig00000001	NZ_CP012430.1	99.718	1771	3	2	1070470	1072239	796015	794246	0.0	3241
tig00000001	NZ_CP012430.1	99.661	1772	3	3	1819220	1820990	794246	796015	0.0	3236
tig00000001	NZ_CP012430.1	99.138	1740	14	1	1537814	1539552	2323055	2321316	0.0	3129
tig00000001	NZ_CP012430.1	94.859	1984	74	26	1769923	1771894	2020468	2018501	0.0	3073
tig00000001	NZ_CP012430.1	99.756	1638	4	0	2554960	2556597	2544287	2542650	0.0	3003
tig00000001	NZ_CP012430.1	99.939	1628	1	0	2554970	2556597	1803697	1805324	0.0	3001
tig00000001	NZ_CP012430.1	99.939	1628	1	0	1513973	1515600	2542649	2544276	0.0	3001
tig00000001	NZ_CP012430.1	99.939	1627	1	0	1513974	1515600	1805324	1803698	0.0	3000
tig00000001	NZ_CP012430.1	99.877	1628	1	1	1338544	1340170	1803697	1805324	0.0	2994
tig00000001	NZ_CP012430.1	96.411	1783	47	16	2640202	2641975	568139	569913	0.0	2922
tig00000001	NZ_CP012430.1	96.384	1770	63	1	1940986	1942755	53691	51923	0.0	2913
tig00000001	NZ_CP012430.1	99.935	1529	1	0	1157898	1159426	2234455	2232927	0.0	2819
tig00000001	NZ_CP012430.1	99.935	1528	1	0	795981	797508	2119012	2120539	0.0	2817
tig00000001	NZ_CP012430.1	100.000	1524	0	0	693644	695167	1118587	1117064	0.0	2815
tig00000001	NZ_CP012430.1	99.676	1542	0	4	1168963	1170501	1554819	1556358	0.0	2815
tig00000001	NZ_CP012430.1	99.935	1528	0	1	459354	460881	2120540	2119014	0.0	2815
tig00000001	NZ_CP012430.1	99.484	1550	2	6	459336	460883	568376	569921	0.0	2813
tig00000001	NZ_CP012430.1	99.869	1529	2	0	459354	460882	590194	591722	0.0	2813
tig00000001	NZ_CP012430.1	99.869	1528	2	0	2752117	2753644	294531	296058	0.0	2811
tig00000001	NZ_CP012430.1	99.804	1532	2	1	511580	513111	1118585	1117055	0.0	2811
tig00000001	NZ_CP012430.1	99.869	1528	2	0	511580	513107	1410895	1412422	0.0	2811
tig00000001	NZ_CP012430.1	99.546	1543	6	1	2752106	2753648	424733	426274	0.0	2809
tig00000001	NZ_CP012430.1	99.483	1546	6	2	2663698	2665242	507776	509320	0.0	2809
tig00000001	NZ_CP012430.1	99.483	1547	5	3	813021	814566	1410877	1412421	0.0	2809
tig00000001	NZ_CP012430.1	99.869	1528	0	2	2752119	2753645	1544538	1546064	0.0	2809
tig00000001	NZ_CP012430.1	99.869	1527	2	0	2752119	2753645	2708923	2710449	0.0	2809
tig00000001	NZ_CP012430.1	99.674	1536	4	1	17981	19516	191265	192799	0.0	2808
tig00000001	NZ_CP012430.1	99.674	1536	4	1	867835	869370	191265	192799	0.0	2808
tig00000001	NZ_CP012430.1	99.804	1530	1	2	1157896	1159424	509303	507775	0.0	2808
tig00000001	NZ_CP012430.1	99.869	1527	0	2	795982	797508	569918	568394	0.0	2808
tig00000001	NZ_CP012430.1	99.804	1529	3	0	1157896	1159424	1449981	1451509	0.0	2808
tig00000001	NZ_CP012430.1	99.804	1530	1	2	307171	308699	2405431	2403903	0.0	2808
tig00000001	NZ_CP012430.1	99.804	1529	1	2	795981	797508	591722	590195	0.0	2806
tig00000001	NZ_CP012430.1	99.804	1530	0	3	813039	814566	1070683	1069155	0.0	2806
tig00000001	NZ_CP012430.1	99.739	1532	2	2	2541989	2543519	2232929	2234459	0.0	2806
tig00000001	NZ_CP012430.1	99.804	1528	2	1	2752117	2753644	3190	4716	0.0	2804
tig00000001	NZ_CP012430.1	99.804	1528	2	1	2541988	2543515	507775	509301	0.0	2804
tig00000001	NZ_CP012430.1	99.804	1527	3	0	1157893	1159419	521365	522891	0.0	2804
tig00000001	NZ_CP012430.1	100.000	1518	0	0	2640461	2641978	947924	949441	0.0	2804
tig00000001	NZ_CP012430.1	99.934	1521	1	0	693646	695166	1070682	1069162	0.0	2804
tig00000001	NZ_CP012430.1	99.804	1527	3	0	15803	17329	1236321	1234795	0.0	2804
tig00000001	NZ_CP012430.1	99.934	1522	0	1	693646	695166	1410894	1412415	0.0	2804
tig00000001	NZ_CP012430.1	99.739	1531	2	2	2663699	2665228	2232929	2234458	0.0	2804
tig00000001	NZ_CP012430.1	99.739	1531	2	2	795981	797510	2343221	2344750	0.0	2804
tig00000001	NZ_CP012430.1	99.934	1520	1	0	2752125	2753644	327465	325946	0.0	2802
tig00000001	NZ_CP012430.1	99.869	1524	1	1	693653	695175	325952	327475	0.0	2802
tig00000001	NZ_CP012430.1	99.739	1530	3	1	241427	242956	507775	509303	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1520	1	0	241429	242948	522895	521376	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	2541994	2543510	522892	521376	0.0	2802
tig00000001	NZ_CP012430.1	99.803	1526	3	0	795982	797507	949444	947919	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	241435	242951	947924	949440	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	2541997	2543513	947924	949440	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	459362	460878	997314	998830	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	2192273	2193789	1069162	1070678	0.0	2802
tig00000001	NZ_CP012430.1	99.803	1526	3	0	2192268	2193793	1236319	1234794	0.0	2802
tig00000001	NZ_CP012430.1	99.739	1530	2	2	1168963	1170492	1234795	1236322	0.0	2802
tig00000001	NZ_CP012430.1	100.000	1517	0	0	2752122	2753638	1412418	1410902	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1521	0	1	2192267	2193787	1556345	1554826	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1521	0	1	1168963	1170483	2197724	2199243	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1520	1	0	2752124	2753643	2199244	2197725	0.0	2802
tig00000001	NZ_CP012430.1	99.804	1527	1	2	241427	242952	2232929	2234454	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1521	0	1	2752121	2753640	2405427	2403907	0.0	2802
tig00000001	NZ_CP012430.1	99.934	1520	0	1	1168964	1170483	325947	327465	0.0	2800
tig00000001	NZ_CP012430.1	100.000	1516	0	0	307180	308695	424751	426266	0.0	2800
tig00000001	NZ_CP012430.1	100.000	1516	0	0	307181	308696	1069162	1070677	0.0	2800
tig00000001	NZ_CP012430.1	100.000	1516	0	0	511586	513101	1234800	1236315	0.0	2800
tig00000001	NZ_CP012430.1	100.000	1516	0	0	307179	308694	1412417	1410902	0.0	2800
tig00000001	NZ_CP012430.1	100.000	1516	0	0	1168968	1170483	1546060	1544545	0.0	2800
tig00000001	NZ_CP012430.1	99.803	1526	1	1	693653	695178	1554827	1556350	0.0	2800
tig00000001	NZ_CP012430.1	99.738	1529	2	2	15803	17330	2199251	2197724	0.0	2800
tig00000001	NZ_CP012430.1	99.869	1522	2	0	693653	695174	2197730	2199251	0.0	2800
tig00000001	NZ_CP012430.1	99.934	1519	1	0	2192268	2193786	2199248	2197730	0.0	2800
tig00000001	NZ_CP012430.1	99.738	1529	3	1	2640453	2641981	2232929	2234456	0.0	2800
tig00000001	NZ_CP012430.1	99.738	1528	4	0	459355	460882	2344748	2343221	0.0	2800
tig00000001	NZ_CP012430.1	99.934	1520	0	1	1168964	1170483	2710447	2708929	0.0	2800
tig00000001	NZ_CP012430.1	99.934	1518	1	0	2541993	2543510	250249	251766	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	241434	242948	250252	251766	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	1157904	1159418	251766	250252	0.0	2798
tig00000001	NZ_CP012430.1	99.934	1518	1	0	459362	460879	250253	251770	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	693653	695167	296052	294538	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	1168969	1170483	296053	294539	0.0	2798
tig00000001	NZ_CP012430.1	99.738	1528	2	2	15803	17329	327473	325947	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	2192273	2193787	424752	426266	0.0	2798
tig00000001	NZ_CP012430.1	100.000	1515	0	0	511586	513100	426266	424752	0.0	2798
